source_feature,group_score,transformed_columns,source_rank,source_normalized_score,selector,run_id,repeat,fold
telephone,0.375,2.0,16.0,0.21052631578947367,MI,R5_F4,5,4
job,0.22916666666666666,4.0,17.0,0.1578947368421053,MI,R5_F4,5,4
age,0.01666666666666672,1.0,19.0,0.052631578947368474,MI,R5_F4,5,4
number_credits,0.01666666666666672,1.0,19.0,0.052631578947368474,MI,R5_F4,5,4
present_residence,0.01666666666666672,1.0,19.0,0.052631578947368474,MI,R5_F4,5,4
amount,0.7833333333333333,1.0,1.0,1.0,L1,R5_F4,5,4
installment_rate,0.75,1.0,2.0,0.9473684210526316,L1,R5_F4,5,4
status,0.7416666666666667,4.0,3.0,0.8947368421052632,L1,R5_F4,5,4
credit_history,0.6666666666666667,5.0,4.0,0.8421052631578947,L1,R5_F4,5,4
duration,0.65,1.0,5.0,0.7894736842105263,L1,R5_F4,5,4
other_debtors,0.6277777777777778,3.0,6.0,0.736842105263158,L1,R5_F4,5,4
people_liable,0.5666666666666667,1.0,7.0,0.6842105263157895,L1,R5_F4,5,4
savings,0.55,5.0,8.0,0.631578947368421,L1,R5_F4,5,4
foreign_worker,0.5416666666666666,2.0,9.0,0.5789473684210527,L1,R5_F4,5,4
purpose,0.5233333333333333,10.0,10.0,0.5263157894736843,L1,R5_F4,5,4
number_credits,0.5,1.0,11.0,0.4736842105263158,L1,R5_F4,5,4
other_installment_plans,0.4666666666666666,3.0,12.0,0.42105263157894735,L1,R5_F4,5,4
age,0.44999999999999996,1.0,13.0,0.368421052631579,L1,R5_F4,5,4
property,0.43333333333333335,4.0,14.0,0.3157894736842105,L1,R5_F4,5,4
personal_status_sex,0.4125,4.0,15.0,0.26315789473684215,L1,R5_F4,5,4
telephone,0.3833333333333333,2.0,16.0,0.21052631578947367,L1,R5_F4,5,4
employment_duration,0.3666666666666666,5.0,17.0,0.1578947368421053,L1,R5_F4,5,4
present_residence,0.35,1.0,18.0,0.10526315789473684,L1,R5_F4,5,4
housing,0.31666666666666665,3.0,19.0,0.052631578947368474,L1,R5_F4,5,4
job,0.21666666666666665,4.0,20.0,0.0,L1,R5_F4,5,4
amount,1.0,1.0,1.0,1.0,RF,R5_F4,5,4
duration,0.9833333333333333,1.0,2.0,0.9473684210526316,RF,R5_F4,5,4
age,0.9666666666666667,1.0,3.0,0.8947368421052632,RF,R5_F4,5,4
installment_rate,0.9166666666666666,1.0,4.0,0.8421052631578947,RF,R5_F4,5,4
present_residence,0.9,1.0,5.0,0.7894736842105263,RF,R5_F4,5,4
number_credits,0.85,1.0,6.0,0.736842105263158,RF,R5_F4,5,4
status,0.7166666666666667,4.0,7.0,0.6842105263157895,RF,R5_F4,5,4
telephone,0.6416666666666667,2.0,8.0,0.631578947368421,RF,R5_F4,5,4
property,0.5791666666666667,4.0,9.0,0.5789473684210527,RF,R5_F4,5,4
employment_duration,0.5166666666666667,5.0,10.0,0.5263157894736843,RF,R5_F4,5,4
credit_history,0.5166666666666666,5.0,11.0,0.4736842105263158,RF,R5_F4,5,4
personal_status_sex,0.5125,4.0,12.0,0.42105263157894735,RF,R5_F4,5,4
other_installment_plans,0.49444444444444446,3.0,13.0,0.368421052631579,RF,R5_F4,5,4
people_liable,0.4666666666666667,1.0,14.0,0.3157894736842105,RF,R5_F4,5,4
housing,0.4222222222222222,3.0,15.0,0.26315789473684215,RF,R5_F4,5,4
job,0.4125,4.0,16.0,0.21052631578947367,RF,R5_F4,5,4
savings,0.4,5.0,17.0,0.1578947368421053,RF,R5_F4,5,4
purpose,0.3383333333333333,10.0,18.0,0.10526315789473684,RF,R5_F4,5,4
other_debtors,0.2722222222222222,3.0,19.0,0.052631578947368474,RF,R5_F4,5,4
foreign_worker,0.06666666666666671,2.0,20.0,0.0,RF,R5_F4,5,4
status,0.83125,4.0,1.0,1.0,RFE,R5_F4,5,4
amount,0.7416666666666667,1.0,2.5,0.9210526315789473,RFE,R5_F4,5,4
foreign_worker,0.7416666666666667,2.0,2.5,0.9210526315789473,RFE,R5_F4,5,4
credit_history,0.6616666666666667,5.0,4.0,0.8421052631578947,RFE,R5_F4,5,4
other_debtors,0.6416666666666667,3.0,5.0,0.7894736842105263,RFE,R5_F4,5,4
installment_rate,0.6416666666666666,1.0,6.0,0.736842105263158,RFE,R5_F4,5,4
purpose,0.5716666666666667,10.0,7.0,0.6842105263157895,RFE,R5_F4,5,4
duration,0.5416666666666667,1.0,8.0,0.631578947368421,RFE,R5_F4,5,4
other_installment_plans,0.5416666666666666,3.0,9.0,0.5789473684210527,RFE,R5_F4,5,4
savings,0.5216666666666667,5.0,10.0,0.5263157894736843,RFE,R5_F4,5,4
number_credits,0.44166666666666665,1.0,11.5,0.4473684210526315,RFE,R5_F4,5,4
people_liable,0.44166666666666665,1.0,11.5,0.4473684210526315,RFE,R5_F4,5,4
personal_status_sex,0.3666666666666667,4.0,13.0,0.368421052631579,RFE,R5_F4,5,4
age,0.3416666666666667,1.0,14.5,0.2894736842105263,RFE,R5_F4,5,4
employment_duration,0.3416666666666667,5.0,14.5,0.2894736842105263,RFE,R5_F4,5,4
housing,0.3416666666666666,3.0,16.5,0.1842105263157895,RFE,R5_F4,5,4
telephone,0.3416666666666666,2.0,16.5,0.1842105263157895,RFE,R5_F4,5,4
property,0.29166666666666663,4.0,18.0,0.10526315789473684,RFE,R5_F4,5,4
job,0.2666666666666667,4.0,19.0,0.052631578947368474,RFE,R5_F4,5,4
present_residence,0.2416666666666667,1.0,20.0,0.0,RFE,R5_F4,5,4
age,0.3631578947368421,,16.0,0.21052631578947367,EqualConsensus,R5_F4,5,4
amount,0.9210526315789472,,1.0,1.0,EqualConsensus,R5_F4,5,4
credit_history,0.7578947368421053,,4.0,0.8421052631578947,EqualConsensus,R5_F4,5,4
duration,0.8157894736842106,,3.0,0.8947368421052632,EqualConsensus,R5_F4,5,4
employment_duration,0.3631578947368421,,16.0,0.21052631578947367,EqualConsensus,R5_F4,5,4
foreign_worker,0.4789473684210527,,9.0,0.5789473684210527,EqualConsensus,R5_F4,5,4
housing,0.42105263157894735,,12.0,0.42105263157894735,EqualConsensus,R5_F4,5,4
installment_rate,0.7578947368421052,,5.0,0.7894736842105263,EqualConsensus,R5_F4,5,4
job,0.11578947368421055,,20.0,0.0,EqualConsensus,R5_F4,5,4
number_credits,0.3631578947368421,,16.0,0.21052631578947367,EqualConsensus,R5_F4,5,4
other_debtors,0.5052631578947369,,8.0,0.631578947368421,EqualConsensus,R5_F4,5,4
other_installment_plans,0.5263157894736842,,7.0,0.6842105263157895,EqualConsensus,R5_F4,5,4
people_liable,0.43684210526315786,,10.0,0.5263157894736843,EqualConsensus,R5_F4,5,4
personal_status_sex,0.368421052631579,,14.0,0.3157894736842105,EqualConsensus,R5_F4,5,4
present_residence,0.18947368421052632,,19.0,0.052631578947368474,EqualConsensus,R5_F4,5,4
property,0.42105263157894735,,12.0,0.42105263157894735,EqualConsensus,R5_F4,5,4
purpose,0.42105263157894735,,12.0,0.42105263157894735,EqualConsensus,R5_F4,5,4
savings,0.5789473684210525,,6.0,0.736842105263158,EqualConsensus,R5_F4,5,4
status,0.8842105263157893,,2.0,0.9473684210526316,EqualConsensus,R5_F4,5,4
telephone,0.31052631578947365,,18.0,0.10526315789473684,EqualConsensus,R5_F4,5,4
status,0.8291666666666666,4.0,1.0,1.0,Chi2,R5_F5,5,5
duration,0.7666666666666666,1.0,2.0,0.9473684210526316,Chi2,R5_F5,5,5
housing,0.7277777777777779,3.0,3.0,0.8947368421052632,Chi2,R5_F5,5,5
credit_history,0.6333333333333333,5.0,4.0,0.8421052631578947,Chi2,R5_F5,5,5
savings,0.6233333333333333,5.0,5.0,0.7894736842105263,Chi2,R5_F5,5,5
amount,0.6166666666666667,1.0,6.0,0.736842105263158,Chi2,R5_F5,5,5
other_installment_plans,0.5555555555555556,3.0,7.0,0.6842105263157895,Chi2,R5_F5,5,5
personal_status_sex,0.5166666666666666,4.0,8.0,0.631578947368421,Chi2,R5_F5,5,5
employment_duration,0.5,5.0,9.0,0.5789473684210527,Chi2,R5_F5,5,5
property,0.48333333333333334,4.0,10.0,0.5263157894736843,Chi2,R5_F5,5,5
purpose,0.47333333333333333,10.0,11.0,0.4736842105263158,Chi2,R5_F5,5,5
foreign_worker,0.4583333333333333,2.0,12.0,0.42105263157894735,Chi2,R5_F5,5,5
other_debtors,0.35000000000000003,3.0,13.0,0.368421052631579,Chi2,R5_F5,5,5
installment_rate,0.35,1.0,14.0,0.3157894736842105,Chi2,R5_F5,5,5
number_credits,0.30000000000000004,1.0,15.0,0.26315789473684215,Chi2,R5_F5,5,5
job,0.2625,4.0,16.0,0.21052631578947367,Chi2,R5_F5,5,5
age,0.25,1.0,17.0,0.1578947368421053,Chi2,R5_F5,5,5
telephone,0.19999999999999996,2.0,18.0,0.10526315789473684,Chi2,R5_F5,5,5
people_liable,0.08333333333333337,1.0,19.0,0.052631578947368474,Chi2,R5_F5,5,5
present_residence,0.033333333333333326,1.0,20.0,0.0,Chi2,R5_F5,5,5
amount,0.95,1.0,1.0,1.0,MI,R5_F5,5,5
duration,0.9166666666666666,1.0,2.0,0.9473684210526316,MI,R5_F5,5,5
