dataset,run_id,repeat,fold,selector,subset,subset_fraction,selected_source_features,selected_transformed_features,feature_reduction_pct,selector_runtime_seconds_for_fold,xgb_runtime_seconds,accuracy,precision_adverse,recall_adverse,specificity,f1_adverse,balanced_accuracy,mcc,roc_auc,pr_auc,gmean,ks_statistic,tn,fp,fn,tp,baseline_roc_auc,baseline_pr_auc,baseline_recall_adverse,baseline_f1_adverse,baseline_balanced_accuracy,baseline_mcc,baseline_gmean,baseline_ks_statistic,delta_roc_auc,delta_pr_auc,delta_recall_adverse,delta_f1_adverse,delta_balanced_accuracy,delta_mcc,delta_gmean,delta_ks_statistic
German Credit,R5_F2,5,2,EqualConsensus,Top50,0.5,10,29,50.0,1.0317731000250205,0.30577189999166876,0.75,0.717391304347826,0.4714285714285714,0.9,0.5689655172413793,0.6857142857142857,0.42097540929692984,0.7734065934065933,0.6782916163297749,0.6513721780101713,0.4857142857142857,117,13,37,33,0.8090109890109891,0.7047748857845937,0.5142857142857142,0.631578947368421,0.7263736263736263,0.5213001890835093,0.6947210682262073,0.5120879120879122,-0.03560439560439577,-0.026483269454818825,-0.042857142857142816,-0.06261343012704168,-0.040659340659340626,-0.10032477978657944,-0.04334889021603594,-0.026373626373626446
German Credit,R5_F2,5,2,EqualConsensus,Top75,0.75,15,52,25.0,1.0317731000250205,0.34181640000315383,0.765,0.7674418604651163,0.4714285714285714,0.9230769230769231,0.584070796460177,0.6972527472527472,0.4580255431784663,0.8068131868131867,0.6859927211169037,0.6596702472939303,0.5087912087912088,120,10,37,33,0.8090109890109891,0.7047748857845937,0.5142857142857142,0.631578947368421,0.7263736263736263,0.5213001890835093,0.6947210682262073,0.5120879120879122,-0.002197802197802412,-0.018782164667690004,-0.042857142857142816,-0.04750815090824401,-0.02912087912087913,-0.063274645905043,-0.03505082093227696,-0.003296703296703396
German Credit,R5_F3,5,3,Chi2,Top25,0.25,5,18,75.0,1.0080189000000246,0.2300569000071846,0.735,0.5882352941176471,0.3389830508474576,0.900709219858156,0.43010752688172044,0.6198461353528069,0.29100207737031725,0.7304363505228995,0.5923346490502983,0.5525623578148906,0.39463877869936287,127,14,39,20,0.8291862002644548,0.6643056771153628,0.3898305084745763,0.4893617021276595,0.6523620627479264,0.36573490225046,0.5972046918130739,0.5637696838562327,-0.09874984974155532,-0.0719710280650645,-0.050847457627118675,-0.05925417524593907,-0.03251592739511955,-0.07473282488014277,-0.04464233399818329,-0.16913090515686985
German Credit,R5_F3,5,3,Chi2,Top50,0.5,10,41,50.0,1.0080189000000246,0.3948468999587931,0.745,0.5952380952380952,0.423728813559322,0.8794326241134752,0.49504950495049505,0.6515807188363987,0.3394347732806034,0.7898785911768241,0.6175886117631445,0.6104432343969127,0.4805866089674239,124,17,34,25,0.8291862002644548,0.6643056771153628,0.3898305084745763,0.4893617021276595,0.6523620627479264,0.36573490225046,0.5972046918130739,0.5637696838562327,-0.039307609087630646,-0.04671706535221831,0.03389830508474573,0.0056878028228355415,-0.0007813439115277321,-0.026300128969856618,0.01323854258383883,-0.08318307488880883
German Credit,R5_F3,5,3,Chi2,Top75,0.75,15,51,25.0,1.0080189000000246,0.37044270004844293,0.755,0.631578947368421,0.4067796610169492,0.900709219858156,0.4948453608247423,0.6537444404375525,0.357450305364924,0.8129582882558,0.6302375297824038,0.6053017356069131,0.5203750450775333,127,14,35,24,0.8291862002644548,0.6643056771153628,0.3898305084745763,0.4893617021276595,0.6523620627479264,0.36573490225046,0.5972046918130739,0.5637696838562327,-0.01622791200865481,-0.03406814733295904,0.01694915254237289,0.005483658697082783,0.0013823776896261242,-0.00828459688553601,0.008097043793839243,-0.043394638778699424
German Credit,R5_F3,5,3,MI,Top25,0.25,5,12,75.0,1.0080189000000246,0.3099092000047676,0.78,0.7027027027027027,0.4406779661016949,0.9219858156028369,0.5416666666666666,0.6813318908522659,0.42593672155005674,0.8026205072725087,0.6657456400388759,0.6374157465849667,0.47938454141122727,130,11,33,26,0.8291862002644548,0.6643056771153628,0.3898305084745763,0.4893617021276595,0.6523620627479264,0.36573490225046,0.5972046918130739,0.5637696838562327,-0.02656569299194611,0.0014399629235131162,0.05084745762711862,0.052304964539007126,0.028969828104339457,0.060201819299596726,0.040211054771892796,-0.08438514244500545
German Credit,R5_F3,5,3,MI,Top50,0.5,10,30,50.0,1.0080189000000246,0.33487760002026334,0.775,0.6842105263157895,0.4406779661016949,0.9148936170212766,0.5360824742268041,0.6777857915614858,0.413345583764443,0.8218535881716553,0.6579279656957399,0.6349594147253501,0.5397283327322996,129,12,33,26,0.8291862002644548,0.6643056771153628,0.3898305084745763,0.4893617021276595,0.6523620627479264,0.36573490225046,0.5972046918130739,0.5637696838562327,-0.007332612092799451,-0.006377711419622956,0.05084745762711862,0.0467207720991446,0.025423728813559365,0.04761068151398301,0.03775472291227622,-0.02404135112393313
German Credit,R5_F3,5,3,MI,Top75,0.75,15,53,25.0,1.0080189000000246,0.3586648000054993,0.775,0.6666666666666666,0.4745762711864407,0.900709219858156,0.5544554455445545,0.6876427455222983,0.4201884861943076,0.8242577232840484,0.651776155398505,0.6538005987941061,0.5783147012862122,127,14,31,28,0.8291862002644548,0.6643056771153628,0.3898305084745763,0.4893617021276595,0.6523620627479264,0.36573490225046,0.5972046918130739,0.5637696838562327,-0.004928476980406327,-0.012529521716857839,0.0847457627118644,0.065093743416895,0.03528068277437191,0.05445358394384758,0.05659590698103223,0.01454501742997949
German Credit,R5_F3,5,3,L1,Top25,0.25,5,17,75.0,1.0080189000000246,0.30455599998822436,0.755,0.625,0.423728813559322,0.8936170212765957,0.5050505050505051,0.6586729174179589,0.3618081768973942,0.7240052890972473,0.5657281543172983,0.615346471674249,0.35448972232239456,126,15,34,25,0.8291862002644548,0.6643056771153628,0.3898305084745763,0.4893617021276595,0.6523620627479264,0.36573490225046,0.5972046918130739,0.5637696838562327,-0.10518091116720751,-0.09857752279806453,0.03389830508474573,0.01568880292284558,0.006310854670032451,-0.003926725353065819,0.018141779861175156,-0.20927996153383815
German Credit,R5_F3,5,3,L1,Top50,0.5,10,31,50.0,1.0080189000000246,0.3287150000105612,0.78,0.7027027027027027,0.4406779661016949,0.9219858156028369,0.5416666666666666,0.6813318908522659,0.42593672155005674,0.7952878951797091,0.6691073951923803,0.6374157465849667,0.49236687101815124,130,11,33,26,0.8291862002644548,0.6643056771153628,0.3898305084745763,0.4893617021276595,0.6523620627479264,0.36573490225046,0.5972046918130739,0.5637696838562327,-0.03389830508474567,0.004801718077017458,0.05084745762711862,0.052304964539007126,0.028969828104339457,0.060201819299596726,0.040211054771892796,-0.07140281283808148
German Credit,R5_F3,5,3,L1,Top75,0.75,15,48,25.0,1.0080189000000246,0.3552200999693014,0.765,0.6578947368421053,0.423728813559322,0.9078014184397163,0.5154639175257731,0.6657651159995192,0.3853979445646835,0.7969707897583845,0.6035467121657883,0.6202109463585197,0.5539127298954201,128,13,34,25,0.8291862002644548,0.6643056771153628,0.3898305084745763,0.4893617021276595,0.6523620627479264,0.36573490225046,0.5972046918130739,0.5637696838562327,-0.03221541050607024,-0.060758964949574557,0.03389830508474573,0.026102215398113637,0.013403053251592745,0.0196630423142235,0.023006254545445803,-0.009856953960812653
German Credit,R5_F3,5,3,RF,Top25,0.25,5,5,75.0,1.0080189000000246,0.2640417999937199,0.7,0.48484848484848486,0.2711864406779661,0.8794326241134752,0.34782608695652173,0.5753095323957207,0.1850547782307957,0.6962976319269143,0.5102021930571561,0.48835458751753014,0.32576030772929443,124,17,43,16,0.8291862002644548,0.6643056771153628,0.3898305084745763,0.4893617021276595,0.6523620627479264,0.36573490225046,0.5972046918130739,0.5637696838562327,-0.13288856833754048,-0.15410348405820673,-0.11864406779661019,-0.14153561517113777,-0.07705253035220572,-0.18068012401966432,-0.10885010429554376,-0.2380093761269383
German Credit,R5_F3,5,3,RF,Top50,0.5,10,19,50.0,1.0080189000000246,0.3245759000419639,0.77,0.696969696969697,0.3898305084745763,0.9290780141843972,0.5,0.6594542613294867,0.3918198935724668,0.8015386464719317,0.6716914362531047,0.6018163795395179,0.48142805625676166,131,10,36,23,0.8291862002644548,0.6643056771153628,0.3898305084745763,0.4893617021276595,0.6523620627479264,0.36573490225046,0.5972046918130739,0.5637696838562327,-0.02764755379252304,0.007385759137741865,0.0,0.010638297872340496,0.007092198581560294,0.026084991322006812,0.004611687726444047,-0.08234162759947106
German Credit,R5_F3,5,3,RF,Top75,0.75,15,38,25.0,1.0080189000000246,0.34705229999963194,0.755,0.6666666666666666,0.3389830508474576,0.9290780141843972,0.449438202247191,0.6340305325159274,0.34236094215025037,0.813318908522659,0.644382360149394,0.561196667598378,0.5085947830268062,131,10,39,20,0.8291862002644548,0.6643056771153628,0.3898305084745763,0.4893617021276595,0.6523620627479264,0.36573490225046,0.5972046918130739,0.5637696838562327,-0.015867291741795797,-0.01992331696596883,-0.050847457627118675,-0.039923499880468505,-0.01833153023199896,-0.023373960100209645,-0.036008024214695844,-0.055174900829426554
German Credit,R5_F3,5,3,RFE,Top25,0.25,5,22,75.0,1.0080189000000246,0.27684690000023693,0.735,0.5681818181818182,0.423728813559322,0.8652482269503546,0.4854368932038835,0.6444885202548383,0.3181341301933671,0.7182954682053131,0.5377929387895283,0.6055002928487985,0.3584565452578435,122,19,34,25,0.8291862002644548,0.6643056771153628,0.3898305084745763,0.4893617021276595,0.6523620627479264,0.36573490225046,0.5972046918130739,0.5637696838562327,-0.11089073205914168,-0.12651273832583454,0.03389830508474573,-0.003924808923776002,-0.007873542493088137,-0.0476007720570929,0.008295601035724576,-0.20531313859838923
German Credit,R5_F3,5,3,RFE,Top50,0.5,10,35,50.0,1.0080189000000246,0.3182319999905303,0.76,0.6486486486486487,0.4067796610169492,0.9078014184397163,0.5,0.6572905397283327,0.3694651641685444,0.767279721120327,0.6001055501921306,0.6076801405868169,0.4959730736867412,128,13,35,24,0.8291862002644548,0.6643056771153628,0.3898305084745763,0.4893617021276595,0.6523620627479264,0.36573490225046,0.5972046918130739,0.5637696838562327,-0.061906479144127724,-0.06420012692323218,0.01694915254237289,0.010638297872340496,0.004928476980406327,0.0037302619180843988,0.010475448773742957,-0.06779661016949151
German Credit,R5_F3,5,3,RFE,Top75,0.75,15,48,25.0,1.0080189000000246,0.3530332999653183,0.765,0.6578947368421053,0.423728813559322,0.9078014184397163,0.5154639175257731,0.6657651159995192,0.3853979445646835,0.7969707897583845,0.6035467121657883,0.6202109463585197,0.5539127298954201,128,13,34,25,0.8291862002644548,0.6643056771153628,0.3898305084745763,0.4893617021276595,0.6523620627479264,0.36573490225046,0.5972046918130739,0.5637696838562327,-0.03221541050607024,-0.060758964949574557,0.03389830508474573,0.026102215398113637,0.013403053251592745,0.0196630423142235,0.023006254545445803,-0.009856953960812653
German Credit,R5_F3,5,3,EqualConsensus,Top25,0.25,5,16,75.0,1.0080189000000246,0.3080105999833904,0.785,0.7222222222222222,0.4406779661016949,0.9290780141843972,0.5473684210526316,0.6848779901430461,0.43891214129684436,0.7833874263733622,0.6755441237040568,0.6398626490432003,0.49789638177665585,131,10,33,26,0.8291862002644548,0.6643056771153628,0.3898305084745763,0.4893617021276595,0.6523620627479264,0.36573490225046,0.5972046918130739,0.5637696838562327,-0.04579877389109255,0.011238446588693995,0.05084745762711862,0.05800671892497211,0.03251592739511966,0.07317723904638435,0.04265795723012644,-0.06587330207957687
German Credit,R5_F3,5,3,EqualConsensus,Top50,0.5,10,34,50.0,1.0080189000000246,0.33170360000804067,0.765,0.6428571428571429,0.4576271186440678,0.8936170212765957,0.5346534653465347,0.6756220699603317,0.3932705818897395,0.8011780262050727,0.6345380011094833,0.6394868119188254,0.49200625075129223,126,15,32,27,0.8291862002644548,0.6643056771153628,0.3898305084745763,0.4893617021276595,0.6523620627479264,0.36573490225046,0.5972046918130739,0.5637696838562327,-0.02800817405938205,-0.029767676005879484,0.06779661016949151,0.04529176321887518,0.023260007212405287,0.027535679639279498,0.0422821201057515,-0.07176343310494049
German Credit,R5_F3,5,3,EqualConsensus,Top75,0.75,15,50,25.0,1.0080189000000246,0.35863159998552874,0.775,0.675,0.4576271186440678,0.9078014184397163,0.5454545454545454,0.6827142685418921,0.4166275976394236,0.8112753936771248,0.6521323478778321,0.644542122301999,0.48527467243659095,128,13,32,27,0.8291862002644548,0.6643056771153628,0.3898305084745763,0.4893617021276595,0.6523620627479264,0.36573490225046,0.5972046918130739,0.5637696838562327,-0.01791080658733002,-0.012173329237530672,0.06779661016949151,0.05609284332688591,0.030352205793965692,0.05089269538896357,0.047337430488925136,-0.07849501141964177
German Credit,R5_F4,5,4,Chi2,Top25,0.25,5,18,75.0,1.0046091999975033,0.2305426000384614,0.745,0.5614035087719298,0.5517241379310345,0.823943661971831,0.5565217391304348,0.6878338999514327,0.37762148330322043,0.7547960174842155,0.5711418511991092,0.6742326057119665,0.4244779018941234,117,25,26,32,0.7822972316658572,0.6525096827013921,0.5172413793103449,0.5454545454545454,0.6811559009227781,0.3748073685260835,0.66113946408189,0.4315201554152502,-0.027501214181641642,-0.08136783150228288,0.03448275862068961,0.011067193675889375,0.006677999028654624,0.0028141147771369446,0.013093141630076577,-0.007042253521126807
German Credit,R5_F4,5,4,Chi2,Top50,0.5,10,34,50.0,1.0046091999975033,0.31546890002209693,0.785,0.6415094339622641,0.5862068965517241,0.8661971830985915,0.6126126126126126,0.7262020398251579,0.4651447027576897,0.8031811559009228,0.6532670782535142,0.7125803551221932,0.5167557066537154,123,19,24,34,0.7822972316658572,0.6525096827013921,0.5172413793103449,0.5454545454545454,0.6811559009227781,0.3748073685260835,0.66113946408189,0.4315201554152502,0.020883924235065576,0.0007573955521220643,0.06896551724137923,0.06715806715806716,0.04504613890237974,0.09033733423160623,0.05144089104030325,0.08523555123846521
German Credit,R5_F4,5,4,Chi2,Top75,0.75,15,53,25.0,1.0046091999975033,0.35558580001816154,0.75,0.5740740740740741,0.5344827586206896,0.8380281690140845,0.5535714285714286,0.686255463817387,0.38073594353445595,0.7808402136959688,0.6102311424855116,0.6692619872490095,0.48640116561437585,119,23,27,31,0.7822972316658572,0.6525096827013921,0.5172413793103449,0.5454545454545454,0.6811559009227781,0.3748073685260835,0.66113946408189,0.4315201554152502,-0.0014570179698883967,-0.04227854021588051,0.01724137931034475,0.008116883116883189,0.005099562894608889,0.005928575008372461,0.008122523167119589,0.05488101019912567
German Credit,R5_F4,5,4,MI,Top25,0.25,5,10,75.0,1.0046091999975033,0.2846341999829747,0.72,0.5178571428571429,0.5,0.8098591549295775,0.5087719298245614,0.6549295774647887,0.31314626891700637,0.7527319086935406,0.5479093924812422,0.636340771493379,0.41209324915007284,115,27,29,29,0.7822972316658572,0.6525096827013921,0.5172413793103449,0.5454545454545454,0.6811559009227781,0.3748073685260835,0.66113946408189,0.4315201554152502,-0.02956532297231662,-0.10460029022014994,-0.017241379310344862,-0.03668261562998398,-0.026226323457989364,-0.06166109960907712,-0.024798692588510973,-0.019426906265177346
German Credit,R5_F4,5,4,MI,Top50,0.5,10,26,50.0,1.0046091999975033,0.3077120999805629,0.735,0.5490196078431373,0.4827586206896552,0.8380281690140845,0.5137614678899083,0.6603933948518699,0.33396151462219986,0.7877003399708598,0.6285420427796397,0.6360544968572399,0.45823215152986885,119,23,30,28,0.7822972316658572,0.6525096827013921,0.5172413793103449,0.5454545454545454,0.6811559009227781,0.3748073685260835,0.66113946408189,0.4315201554152502,0.0054031083050025686,-0.023967639921752437,-0.03448275862068967,-0.03169307756463713,-0.020762506070908238,-0.04084585390388362,-0.025084967224650034,0.026711996114618664
German Credit,R5_F4,5,4,MI,Top75,0.75,15,52,25.0,1.0046091999975033,0.33952730003511533,0.74,0.5555555555555556,0.5172413793103449,0.8309859154929577,0.5357142857142857,0.6741136474016514,0.3559161297447261,0.7694269062651773,0.6053812229713078,0.6556068189982828,0.4057795046138903,118,24,28,30,0.7822972316658572,0.6525096827013921,0.5172413793103449,0.5454545454545454,0.6811559009227781,0.3748073685260835,0.66113946408189,0.4315201554152502,-0.012870325400679894,-0.04712845973008428,0.0,-0.009740259740259716,-0.007042253521126751,-0.0188912387813574,-0.0055326450836071794,-0.0257406508013599
German Credit,R5_F4,5,4,L1,Top25,0.25,5,12,75.0,1.0046091999975033,0.29560890002176166,0.715,0.5094339622641509,0.46551724137931033,0.8169014084507042,0.4864864864864865,0.6412093249150073,0.2903721359673608,0.7547960174842157,0.5763720340918652,0.6166698388447784,0.38246721709567755,116,26,31,27,0.7822972316658572,0.6525096827013921,0.5172413793103449,0.5454545454545454,0.6811559009227781,0.3748073685260835,0.66113946408189,0.4315201554152502,-0.02750121418164153,-0.07613764860952688,-0.05172413793103453,-0.0589680589680589,-0.03994657600777085,-0.0844352325587227,-0.04446962523711151,-0.049052938319572637
German Credit,R5_F4,5,4,L1,Top50,0.5,10,33,50.0,1.0046091999975033,0.3206560999969952,0.73,0.54,0.46551724137931033,0.8380281690140845,0.5,0.6517727051966974,0.31809087296630334,0.7651165614375911,0.5900076471751047,0.6245931167068615,0.4533754249635745,119,23,31,27,0.7822972316658572,0.6525096827013921,0.5172413793103449,0.5454545454545454,0.6811559009227781,0.3748073685260835,0.66113946408189,0.4315201554152502,-0.01718067022826608,-0.06250203552628741,-0.05172413793103453,-0.045454545454545414,-0.029383195726080724,-0.056716495559780145,-0.03654634737502849,0.02185526954832434
German Credit,R5_F4,5,4,L1,Top75,0.75,15,46,25.0,1.0046091999975033,0.3381980999838561,0.75,0.5740740740740741,0.5344827586206896,0.8380281690140845,0.5535714285714286,0.686255463817387,0.38073594353445595,0.7887323943661971,0.6204542833822867,0.6692619872490095,0.4558037882467217,119,23,27,31,0.7822972316658572,0.6525096827013921,0.5172413793103449,0.5454545454545454,0.6811559009227781,0.3748073685260835,0.66113946408189,0.4315201554152502,0.006435162700339947,-0.03205539931910539,0.01724137931034475,0.008116883116883189,0.005099562894608889,0.005928575008372461,0.008122523167119589,0.024283632831471502
